what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399504240934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399504243095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399504249267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399504251423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399504275083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399504463317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399513300121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399513302125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515019276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399515078194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399515088933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515179973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515180083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515334495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515334598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399515338261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399515366508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515369991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515412256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515416801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515434705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515453661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515462470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399515464683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399515483790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399515500050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399515526157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515560941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515651117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515704380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515837507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515838900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515839811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399515839813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399516330797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399516331757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399516482970
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399516509067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399516543044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399516574215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399516599452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399516788186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399516791664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399516824807
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399516829144
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399516853920
