what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1399435415678
arch,sysinfo,,,"x86",1399435415678
ws,sysinfo,,,"win32",1399435415678
locale,sysinfo,,,"en_US",1399435415678
processors,sysinfo,,,"8",1399435415678
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1399435415678
java.runtime.version,sysinfo,,,"1.7.0_55-b14",1399435415678
java.specification.name,sysinfo,,,"Java Platform API Specification",1399435415678
java.specification.vendor,sysinfo,,,"Oracle Corporation",1399435415678
java.specification.version,sysinfo,,,"1.7",1399435415678
java.vendor,sysinfo,,,"Oracle Corporation",1399435415678
java.version,sysinfo,,,"1.7.0_55",1399435415678
java.vm.info,sysinfo,,,"mixed mode, sharing",1399435415678
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1399435415678
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1399435415678
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1399435415678
java.vm.specification.version,sysinfo,,,"1.7",1399435415678
java.vm.vendor,sysinfo,,,"Oracle Corporation",1399435415678
java.vm.version,sysinfo,,,"24.55-b03",1399435415678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399435481313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399435483333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399435484914
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1399435485015
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1399435485065
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1399435485099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399435485857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399435492958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399435556812
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1399435556974
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399435558360
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1399435558415
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1399435558423
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1399435560975
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399435560989
closed,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1399435560996
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399435561036
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399435561073
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399435561101
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399435561143
started,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1399435561151
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1399435561154
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1399435561285
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1399435561305
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1399435561402
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1399435561415
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399435563093
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399435563110
