what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437008619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437013041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437015177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437018521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437024171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437043751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399437107964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399437108505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437124445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437138819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437143428
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1399437143590
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1399437144329
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1399437144345
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399437146511
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1399437146512
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1399437151299
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399437151320
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1399437151332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437212408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437231159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437238723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437242339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437247274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437273057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437282741
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1399437287258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437294873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437297202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437300105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437354894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437357066
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437417266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437430600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437435002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437447858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437450402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437452342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437464859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437467289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437469309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437479851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437482415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437487992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437490199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437493952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437518210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437520532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437522414
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399437539745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399437550352
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399437551484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437564465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437567812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437580205
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1399437601428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399437602957
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399437604870
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399437656200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437658237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437667445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437669368
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399437673411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437679661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437690296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399437701291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399437740144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437831571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437849370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399437858035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399437869912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437876712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437905451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437907549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437916215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437926814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437928801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437935516
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399437960890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437961975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437963667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399437965984
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399437993431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399437994676
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399438004894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438007211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438009328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438010167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438015879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438033360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438035872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438039604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438051018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438285284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438291102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438319387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438351236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438356013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438358987
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438414565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438444281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438448855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438472209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438474866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399438521023
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399438528420
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438543048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438555236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438565735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438588994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438593383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399438666314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399438675543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438676438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438678834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438697472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438751243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438755718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438766642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438794506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399438874223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438885930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438888036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438902918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438934835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438938625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438947757
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399438986708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399438988888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399438991619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439015981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399439067355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439076195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439088685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439299922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439358372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399439392456
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399439399555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399439425894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399439428387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399439435910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399439438908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399439440088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439443932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439453343
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399439466520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399439471702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439473489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439475502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399439488748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439491137
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399439499121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399439516290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399439521610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399439523373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399439534501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399439541284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399439546122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399439546843
